2025-10-23 14:20:09 | INFO     | APP      |                     | Stopping REST Server
2025-10-23 15:22:03 | INFO     | APP      |                     | Starting REST Server
2025-10-23 15:22:04 | INFO     | APP      |                     | Stopping REST Server
2025-10-23 15:22:04 | INFO     | APP      |                     | Окончание работы системы
2025-10-23 15:23:04 | DEBUG    | DB       |                     | [2.899ms] [rows:0] SELECT * FROM "auth_config_files" WHERE "auth_config_files"."config_key" = 'auth'
2025-10-23 15:23:04 | DEBUG    | DB       |                     | [9.696ms] [rows:1] SELECT * FROM "auth_configs" WHERE key = 'auth' ORDER BY "auth_configs"."key" LIMIT 1
2025-10-23 15:23:04 | DEBUG    | DB       |                     | [6.831ms] [rows:0] SELECT * FROM "auth_config_files" WHERE "auth_config_files"."config_key" = 'audit'
2025-10-23 15:23:04 | DEBUG    | DB       |                     | [9.883ms] [rows:1] SELECT * FROM "auth_configs" WHERE key = 'audit' ORDER BY "auth_configs"."key" LIMIT 1
2025-10-23 15:23:04 | INFO     | APP      |                     | Начало работы системы
2025-10-23 15:23:04 | DEBUG    | DB       |                     | [9.047ms] [rows:0] ALTER SEQUENCE public.auth_users_id_seq RESTART WITH 1024
2025-10-23 15:23:04 | DEBUG    | DB       |                     | [7.013ms] [rows:10] SELECT * FROM "auth_permissions"
2025-10-23 15:23:04 | DEBUG    | DB       |                     | [3.304ms] [rows:10] SELECT * FROM "auth_permissions"
2025-10-23 15:23:04 | DEBUG    | DB       |                     | [7.839ms] [rows:1] SELECT * FROM "auth_roles" WHERE name = 'SuperAdmin' ORDER BY "auth_roles"."id" LIMIT 1
2025-10-23 15:23:04 | DEBUG    | DB       |                     | [3.763ms] [rows:1] SELECT * FROM "auth_roles" WHERE name = 'LdapBroker' ORDER BY "auth_roles"."id" LIMIT 1
2025-10-23 15:23:04 | DEBUG    | DB       |                     | [7.384ms] [rows:20] DELETE FROM "auth_role_permissions" WHERE role_id IN (1,2)
2025-10-23 15:23:04 | DEBUG    | DB       |                     | [9.230ms] [rows:20] INSERT INTO "auth_role_permissions" ("role_id","permission_id","read","write","exec") VALUES (1,1,true,true,true),(2,1,true,true,true),(1,2,true,true,true),(2,2,true,true,true),(1,3,true,true,true),(2,3,true,true,true),(1,4,true,true,true),(2,4,true,true,true),(1,5,true,true,true),(2,5,true,true,true),(1,6,true,true,true),(2,6,true,true,true),(1,7,true,true,true),(2,7,true,true,true),(1,8,true,true,true),(2,8,true,true,true),(1,9,true,true,true),(2,9,true,true,true),(1,10,true,true,true),(2,10,true,true,true) RETURNING *
2025-10-23 15:23:04 | DEBUG    | DB       |                     | [7.273ms] [rows:1] SELECT * FROM "auth_user_roles" WHERE role_id = 1 ORDER BY "auth_user_roles"."user_id" LIMIT 1
2025-10-23 15:23:04 | DEBUG    | DB       |                     | [7.639ms] [rows:1] SELECT * FROM "auth_users" WHERE login = 'admin' ORDER BY "auth_users"."id" LIMIT 1
2025-10-23 15:23:04 | DEBUG    | DB       |                     | [8.451ms] [rows:1] SELECT * FROM "auth_users" WHERE "id" = 1024 ORDER BY "auth_users"."id" LIMIT 1
2025-10-23 15:23:04 | DEBUG    | DB       |                     | [8.190ms] [rows:0] SELECT "auth_tasks"."id","auth_tasks"."name","auth_tasks"."type","auth_tasks"."user_id","auth_tasks"."status","auth_tasks"."created_at","auth_tasks"."updated_at" FROM "auth_tasks" WHERE status IN ('running','pending') ORDER BY auth_tasks."created_at" ASC
2025-10-23 15:23:04 | DEBUG    | DB       |                     | [6.706ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:04.503'
2025-10-23 15:23:04 | DEBUG    | DB       |                     | [7.406ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:04.509'
2025-10-23 15:23:04 | DEBUG    | DB       |                     | [7.427ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:04 | DEBUG    | DB       |                     | [6.714ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:04 | DEBUG    | DB       |                     | [7.718ms] [rows:1] SELECT * FROM "auth_profiles" WHERE user_id = 1024 ORDER BY "auth_profiles"."id" LIMIT 1
2025-10-23 15:23:04 | DEBUG    | DB       |                     | [7.302ms] [rows:3] SELECT * FROM "auth_configs"
2025-10-23 15:23:04 | INFO     | APP      |                     | Starting REST Server
2025-10-23 15:23:05 | DEBUG    | DB       |                     | [4.474ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:05.504'
2025-10-23 15:23:05 | DEBUG    | DB       |                     | [3.418ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:05.508'
2025-10-23 15:23:05 | DEBUG    | DB       |                     | [3.688ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:05 | DEBUG    | DB       |                     | [3.456ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:06 | DEBUG    | DB       |                     | [4.357ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:06.504'
2025-10-23 15:23:06 | DEBUG    | DB       |                     | [4.612ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:06.508'
2025-10-23 15:23:06 | DEBUG    | DB       |                     | [3.619ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:06 | DEBUG    | DB       |                     | [3.485ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:07 | DEBUG    | DB       |                     | [8.184ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:07.504'
2025-10-23 15:23:07 | DEBUG    | DB       |                     | [3.329ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:07.512'
2025-10-23 15:23:07 | DEBUG    | DB       |                     | [3.568ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:07 | DEBUG    | DB       |                     | [3.377ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:08 | DEBUG    | DB       |                     | [7.628ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:08.503'
2025-10-23 15:23:08 | DEBUG    | DB       |                     | [3.430ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:08.51'
2025-10-23 15:23:08 | DEBUG    | DB       |                     | [3.430ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:08 | DEBUG    | DB       |                     | [3.615ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:09 | DEBUG    | DB       |                     | [6.553ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:09.504'
2025-10-23 15:23:09 | DEBUG    | DB       |                     | [3.219ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:09.511'
2025-10-23 15:23:09 | DEBUG    | DB       |                     | [3.399ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:09 | DEBUG    | DB       |                     | [4.139ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:10 | DEBUG    | DB       |                     | [5.168ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:10.504'
2025-10-23 15:23:10 | DEBUG    | DB       |                     | [3.454ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:10.51'
2025-10-23 15:23:10 | DEBUG    | DB       |                     | [4.989ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:10 | DEBUG    | DB       |                     | [4.826ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:11 | DEBUG    | DB       |                     | [8.156ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:11.503'
2025-10-23 15:23:11 | DEBUG    | DB       |                     | [3.618ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:11.512'
2025-10-23 15:23:11 | DEBUG    | DB       |                     | [4.269ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:11 | DEBUG    | DB       |                     | [4.686ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:12 | DEBUG    | DB       |                     | [8.225ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:12.503'
2025-10-23 15:23:12 | DEBUG    | DB       |                     | [4.067ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:12.511'
2025-10-23 15:23:12 | DEBUG    | DB       |                     | [3.756ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:12 | DEBUG    | DB       |                     | [4.317ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:13 | DEBUG    | DB       |                     | [8.278ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:13.504'
2025-10-23 15:23:13 | DEBUG    | DB       |                     | [3.356ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:13.512'
2025-10-23 15:23:13 | DEBUG    | DB       |                     | [4.431ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:13 | DEBUG    | DB       |                     | [5.182ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:14 | DEBUG    | DB       |                     | [8.780ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:14.504'
2025-10-23 15:23:14 | DEBUG    | DB       |                     | [4.904ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:14.513'
2025-10-23 15:23:14 | DEBUG    | DB       |                     | [4.685ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:14 | DEBUG    | DB       |                     | [6.929ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:15 | DEBUG    | DB       |                     | [8.697ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:15.504'
2025-10-23 15:23:15 | DEBUG    | DB       |                     | [3.158ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:15.513'
2025-10-23 15:23:15 | DEBUG    | DB       |                     | [3.476ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:15 | DEBUG    | DB       |                     | [3.853ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:16 | DEBUG    | DB       |                     | [7.915ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:16.504'
2025-10-23 15:23:16 | DEBUG    | DB       |                     | [3.624ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:16.512'
2025-10-23 15:23:16 | DEBUG    | DB       |                     | [3.431ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:16 | DEBUG    | DB       |                     | [3.606ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:17 | DEBUG    | DB       |                     | [8.701ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:17.503'
2025-10-23 15:23:17 | DEBUG    | DB       |                     | [2.933ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:17.512'
2025-10-23 15:23:17 | DEBUG    | DB       |                     | [3.904ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:17 | DEBUG    | DB       |                     | [3.811ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:18 | DEBUG    | DB       |                     | [8.720ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:18.504'
2025-10-23 15:23:18 | DEBUG    | DB       |                     | [3.437ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:18.513'
2025-10-23 15:23:18 | DEBUG    | DB       |                     | [4.214ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:18 | DEBUG    | DB       |                     | [3.866ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:19 | DEBUG    | DB       |                     | [3.368ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:19.504'
2025-10-23 15:23:19 | DEBUG    | DB       |                     | [3.636ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:19.507'
2025-10-23 15:23:19 | DEBUG    | DB       |                     | [3.616ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:19 | DEBUG    | DB       |                     | [3.442ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:20 | DEBUG    | DB       |                     | [9.765ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:20.504'
2025-10-23 15:23:20 | DEBUG    | DB       |                     | [4.786ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:20.514'
2025-10-23 15:23:20 | DEBUG    | DB       |                     | [4.101ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:20 | DEBUG    | DB       |                     | [3.774ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:21 | DEBUG    | DB       |                     | [3.690ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:21.504'
2025-10-23 15:23:21 | DEBUG    | DB       |                     | [3.368ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:21.508'
2025-10-23 15:23:21 | DEBUG    | DB       |                     | [3.873ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:21 | DEBUG    | DB       |                     | [3.433ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:22 | DEBUG    | DB       |                     | [8.694ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:22.504'
2025-10-23 15:23:22 | DEBUG    | DB       |                     | [3.677ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:22.513'
2025-10-23 15:23:22 | DEBUG    | DB       |                     | [3.648ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:22 | DEBUG    | DB       |                     | [3.485ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:23 | DEBUG    | DB       |       1761222203312 | [6.980ms] [rows:1] SELECT * FROM "auth_user_roles" WHERE "auth_user_roles"."user_id" = 1024
2025-10-23 15:23:23 | DEBUG    | DB       |       1761222203312 | [9.505ms] [rows:1] SELECT * FROM "auth_roles" WHERE "auth_roles"."id" = 1
2025-10-23 15:23:23 | DEBUG    | DB       |       1761222203312 | [25.536ms] [rows:1] SELECT * FROM "auth_users" WHERE login = 'admin' ORDER BY "auth_users"."id" LIMIT 1
2025-10-23 15:23:23 | DEBUG    | DB       |       1761222203312 | [27.516ms] [rows:0] SELECT * FROM "auth_users_blocked" WHERE user_id = 1024 ORDER BY "auth_users_blocked"."user_id" LIMIT 1
2025-10-23 15:23:23 | DEBUG    | DB       |       1761222203312 | [9.561ms] [rows:1] INSERT INTO "auth_tokens" ("user_id","device_id","token","logged_at","updated_at","expires_at","provider") VALUES (1024,4,'d3t1sepd2u2mhk9mg0b0','2025-10-23 12:23:23.471','2025-10-23 12:23:23.471','2025-10-23 20:23:23.471',NULL) ON CONFLICT ("user_id","device_id") DO UPDATE SET "token"="excluded"."token","expires_at"="excluded"."expires_at","updated_at"="excluded"."updated_at","provider"="excluded"."provider" RETURNING *
2025-10-23 15:23:23 | DEBUG    | DB       |       1761222203312 | [3.842ms] [rows:1] SELECT * FROM "auth_user_roles" WHERE "auth_user_roles"."user_id" = 1024
2025-10-23 15:23:23 | DEBUG    | DB       |                     | [10.307ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:23.503'
2025-10-23 15:23:23 | DEBUG    | DB       |       1761222203312 | [8.734ms] [rows:10] SELECT * FROM "auth_permissions" WHERE "auth_permissions"."id" IN (1,2,3,4,5,6,7,8,9,10)
2025-10-23 15:23:23 | DEBUG    | DB       |       1761222203312 | [17.771ms] [rows:10] SELECT * FROM "auth_role_permissions" WHERE "auth_role_permissions"."role_id" = 1
2025-10-23 15:23:23 | DEBUG    | DB       |       1761222203312 | [21.346ms] [rows:1] SELECT * FROM "auth_roles" WHERE "auth_roles"."id" = 1
2025-10-23 15:23:23 | DEBUG    | DB       |       1761222203312 | [35.048ms] [rows:1] SELECT * FROM "auth_users" WHERE id = 1024 ORDER BY "auth_users"."id" LIMIT 1
2025-10-23 15:23:23 | DEBUG    | DB       |                     | [7.263ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:23.513'
2025-10-23 15:23:23 | DEBUG    | DB       |       1761222203312 | [6.899ms] [rows:1] SELECT * FROM "auth_profiles" WHERE user_id = 1024 ORDER BY "auth_profiles"."id" LIMIT 1
2025-10-23 15:23:23 | DEBUG    | DB       |                     | [8.104ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:23 | DEBUG    | DB       |                     | [58.729ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:23 | INFO     | HTTP     |       1761222203312 | user_id=1024 |  200 |  285.960375ms |       127.0.0.1 | POST     "/api/v1/auth/login"  ⇢ Request JSON: {"device_id":4,"login":"admin","password":"****"} ⇠ Response JSON: {"accessToken":"****","expires":28800,"refreshToken":"****","token_type":"****","user":{"email":null,"first_name":"Admin","id":1024,"last_name":null,"login":"admin","phone":null,"profile":{"address":"Moscow","age":null,"height":null},"roles":[{"exec":["stream","query-history","auth/users","auth/sessions","auth/analytics","news","auth/roles","configs","tasks","auth/users-blocked"],"id":1,"is_system":true,"name":"SuperAdmin","read":["stream","query-history","auth/users","auth/sessions","auth/analytics","news","auth/roles","configs","tasks","auth/users-blocked"],"write":["stream","query-history","auth/users","auth/sessions","auth/analytics","news","auth/roles","configs","tasks","auth/users-blocked"]}],"second_name":null},"user_id":1024}
2025-10-23 15:23:24 | DEBUG    | DB       |       1761222204417 | [6.812ms] [rows:1] SELECT * FROM "auth_user_roles" WHERE "auth_user_roles"."user_id" = 1024
2025-10-23 15:23:24 | DEBUG    | DB       |       1761222204417 | [7.819ms] [rows:1] SELECT * FROM "auth_roles" WHERE "auth_roles"."id" = 1
2025-10-23 15:23:24 | DEBUG    | DB       |       1761222204417 | [22.920ms] [rows:1] SELECT * FROM "auth_users" WHERE login = 'admin' ORDER BY "auth_users"."id" LIMIT 1
2025-10-23 15:23:24 | DEBUG    | DB       |       1761222204417 | [3.750ms] [rows:0] SELECT * FROM "auth_users_blocked" WHERE user_id = 1024 ORDER BY "auth_users_blocked"."user_id" LIMIT 1
2025-10-23 15:23:24 | DEBUG    | DB       |       1761222204494 | [8.771ms] [rows:1] INSERT INTO "auth_analytics_admins" ("operation_id","path","method","status_code","client_ip","request_body","response_body","created_at","user_id","login","name","error","action") VALUES ('1761222203312','/api/v1/auth/login','POST',200,'127.0.0.1','<binary>','<binary>','2025-10-23 12:23:23.324',1024,'admin','Admin',NULL,'Вход администратора в систему') RETURNING *
2025-10-23 15:23:24 | DEBUG    | DB       |                     | [3.533ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:24.503'
2025-10-23 15:23:24 | DEBUG    | DB       |                     | [3.366ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:24.507'
2025-10-23 15:23:24 | DEBUG    | DB       |                     | [3.724ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:24 | DEBUG    | DB       |                     | [9.187ms] [rows:2] DELETE FROM auth_analytics_admins 							WHERE id IN ( 								SELECT id 								FROM auth_analytics_admins 								ORDER BY created_at ASC 								LIMIT 2 						);
2025-10-23 15:23:24 | DEBUG    | DB       |                     | [3.427ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:24 | DEBUG    | DB       |       1761222204417 | [9.902ms] [rows:1] INSERT INTO "auth_tokens" ("user_id","device_id","token","logged_at","updated_at","expires_at","provider") VALUES (1024,4,'d3t1sf1d2u2mhk9mg0bg','2025-10-23 12:23:24.549','2025-10-23 12:23:24.549','2025-10-23 20:23:24.549',NULL) ON CONFLICT ("user_id","device_id") DO UPDATE SET "token"="excluded"."token","expires_at"="excluded"."expires_at","updated_at"="excluded"."updated_at","provider"="excluded"."provider" RETURNING *
2025-10-23 15:23:24 | DEBUG    | DB       |       1761222204417 | [4.119ms] [rows:1] SELECT * FROM "auth_user_roles" WHERE "auth_user_roles"."user_id" = 1024
2025-10-23 15:23:24 | DEBUG    | DB       |       1761222204417 | [7.894ms] [rows:10] SELECT * FROM "auth_permissions" WHERE "auth_permissions"."id" IN (1,2,3,4,5,6,7,8,9,10)
2025-10-23 15:23:24 | DEBUG    | DB       |       1761222204417 | [17.082ms] [rows:10] SELECT * FROM "auth_role_permissions" WHERE "auth_role_permissions"."role_id" = 1
2025-10-23 15:23:24 | DEBUG    | DB       |       1761222204417 | [20.543ms] [rows:1] SELECT * FROM "auth_roles" WHERE "auth_roles"."id" = 1
2025-10-23 15:23:24 | DEBUG    | DB       |       1761222204417 | [32.669ms] [rows:1] SELECT * FROM "auth_users" WHERE id = 1024 ORDER BY "auth_users"."id" LIMIT 1
2025-10-23 15:23:24 | DEBUG    | DB       |       1761222204417 | [7.435ms] [rows:1] SELECT * FROM "auth_profiles" WHERE user_id = 1024 ORDER BY "auth_profiles"."id" LIMIT 1
2025-10-23 15:23:24 | INFO     | HTTP     |       1761222204417 | user_id=1024 |  200 |  209.272333ms |       127.0.0.1 | POST     "/api/v1/auth/login"  ⇢ Request JSON: {"device_id":4,"login":"admin","password":"****"} ⇠ Response JSON: {"accessToken":"****","expires":28800,"refreshToken":"****","token_type":"****","user":{"email":null,"first_name":"Admin","id":1024,"last_name":null,"login":"admin","phone":null,"profile":{"address":"Moscow","age":null,"height":null},"roles":[{"exec":["stream","query-history","auth/users","auth/sessions","auth/analytics","news","auth/roles","configs","tasks","auth/users-blocked"],"id":1,"is_system":true,"name":"SuperAdmin","read":["stream","query-history","auth/users","auth/sessions","auth/analytics","news","auth/roles","configs","tasks","auth/users-blocked"],"write":["stream","query-history","auth/users","auth/sessions","auth/analytics","news","auth/roles","configs","tasks","auth/users-blocked"]}],"second_name":null},"user_id":1024}
2025-10-23 15:23:25 | DEBUG    | DB       |                     | [7.617ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:25.504'
2025-10-23 15:23:25 | DEBUG    | DB       |                     | [3.131ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:25.512'
2025-10-23 15:23:25 | DEBUG    | DB       |                     | [2.919ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:25 | DEBUG    | DB       |                     | [3.435ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:26 | DEBUG    | DB       |                     | [7.655ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:26.503'
2025-10-23 15:23:26 | DEBUG    | DB       |                     | [3.488ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:26.511'
2025-10-23 15:23:26 | DEBUG    | DB       |                     | [4.009ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:26 | DEBUG    | DB       |                     | [3.405ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:27 | DEBUG    | DB       |                     | [5.477ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:27.504'
2025-10-23 15:23:27 | DEBUG    | DB       |                     | [3.299ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:27.509'
2025-10-23 15:23:27 | DEBUG    | DB       |                     | [4.007ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:27 | DEBUG    | DB       |                     | [3.392ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:28 | DEBUG    | DB       |                     | [3.354ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:28.504'
2025-10-23 15:23:28 | DEBUG    | DB       |                     | [3.420ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:28.507'
2025-10-23 15:23:28 | DEBUG    | DB       |                     | [3.021ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:28 | DEBUG    | DB       |                     | [3.314ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:29 | DEBUG    | DB       |                     | [4.043ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2025-10-22 12:23:29.504'
2025-10-23 15:23:29 | DEBUG    | DB       |                     | [2.838ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:23:29.508'
2025-10-23 15:23:29 | DEBUG    | DB       |                     | [3.540ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:23:29 | DEBUG    | DB       |                     | [3.027ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:23:30 | DEBUG    | DB       |       1761222210230 | [9.609ms] [rows:1] SELECT * FROM "auth_user_roles" WHERE "auth_user_roles"."user_id" = 1024
2025-10-23 15:23:30 | DEBUG    | DB       |       1761222210230 | [7.069ms] [rows:1] SELECT * FROM "auth_roles" WHERE "auth_roles"."id" = 1
2025-10-23 15:23:30 | DEBUG    | DB       |       1761222210230 | [25.272ms] [rows:1] SELECT * FROM "auth_users" WHERE login = 'admin' ORDER BY "auth_users"."id" LIMIT 1
2025-10-23 15:23:30 | DEBUG    | DB       |       1761222210230 | [6.713ms] [rows:0] SELECT * FROM "auth_users_blocked" WHERE user_id = 1024 ORDER BY "auth_users_blocked"."user_id" LIMIT 1
2025-10-23 15:23:30 | DEBUG    | DB       |       1761222210230 | [7.007ms] [rows:1] INSERT INTO "auth_tokens" ("user_id","device_id","token","logged_at","updated_at","expires_at","provider") VALUES (1024,4,'d3t1sghd2u2mhk9mg0c0','2025-10-23 12:23:30.346','2025-10-23 12:23:30.346','2025-10-23 20:23:30.346',NULL) ON CONFLICT ("user_id","device_id") DO UPDATE SET "token"="excluded"."token","expires_at"="excluded"."expires_at","updated_at"="excluded"."updated_at","provider"="excluded"."provider" RETURNING *
2025-10-23 15:23:30 | DEBUG    | DB       |       1761222210230 | [3.685ms] [rows:1] SELECT * FROM "auth_user_roles" WHERE "auth_user_roles"."user_id" = 1024
2025-10-23 15:23:30 | DEBUG    | DB       |       1761222210230 | [9.000ms] [rows:10] SELECT * FROM "auth_permissions" WHERE "auth_permissions"."id" IN (1,2,3,4,5,6,7,8,9,10)
2025-10-23 15:23:30 | DEBUG    | DB       |       1761222210230 | [16.845ms] [rows:10] SELECT * FROM "auth_role_permissions" WHERE "auth_role_permissions"."role_id" = 1
